index,file,true_class_idx,true_class_name,pred_class_idx,pred_class_name,true_confidence,pred_confidence
45070,ILSVRC2012_val_00045071.JPEG,717,pickup,609,jeep,0.1934,0.2311
45072,ILSVRC2012_val_00045073.JPEG,810,space_bar,681,notebook,0.0052,0.8598
45073,ILSVRC2012_val_00045074.JPEG,762,restaurant,467,butcher_shop,0.0491,0.3182
45074,ILSVRC2012_val_00045075.JPEG,767,rubber_eraser,639,maillot,0.0,0.0591
45076,ILSVRC2012_val_00045077.JPEG,49,African_crocodile,58,water_snake,0.018,0.5126
45077,ILSVRC2012_val_00045078.JPEG,827,stove,480,cash_machine,0.0006,0.5635
45079,ILSVRC2012_val_00045080.JPEG,240,Appenzeller,241,EntleBucher,0.0986,0.5383
45084,ILSVRC2012_val_00045085.JPEG,219,cocker_spaniel,152,Japanese_spaniel,0.0995,0.2586
45089,ILSVRC2012_val_00045090.JPEG,740,power_drill,621,lawn_mower,0.0404,0.1791
45098,ILSVRC2012_val_00045099.JPEG,809,soup_bowl,926,hot_pot,0.0534,0.3488
45102,ILSVRC2012_val_00045103.JPEG,385,Indian_elephant,101,tusker,0.318,0.4067
45103,ILSVRC2012_val_00045104.JPEG,454,bookshop,453,bookcase,0.361,0.561
45105,ILSVRC2012_val_00045106.JPEG,664,monitor,598,home_theater,0.0591,0.4151
45106,ILSVRC2012_val_00045107.JPEG,7,cock,8,hen,0.0064,0.9017
45108,ILSVRC2012_val_00045109.JPEG,180,American_Staffordshire_terrier,159,Rhodesian_ridgeback,0.1058,0.4256
45109,ILSVRC2012_val_00045110.JPEG,482,cassette_player,592,hard_disc,0.0046,0.747
45110,ILSVRC2012_val_00045111.JPEG,806,sock,523,crutch,0.0008,0.0369
45111,ILSVRC2012_val_00045112.JPEG,745,projector,732,Polaroid_camera,0.0535,0.154
45118,ILSVRC2012_val_00045119.JPEG,501,cloak,578,gown,0.1656,0.6046
45122,ILSVRC2012_val_00045123.JPEG,373,macaque,372,baboon,0.102,0.5053
45125,ILSVRC2012_val_00045126.JPEG,953,pineapple,843,swing,0.0124,0.0976
45126,ILSVRC2012_val_00045127.JPEG,364,three-toed_sloth,379,howler_monkey,0.0403,0.6104
45127,ILSVRC2012_val_00045128.JPEG,487,cellular_telephone,786,sewing_machine,0.0001,0.1198
45135,ILSVRC2012_val_00045136.JPEG,836,sunglass,691,oxygen_mask,0.0118,0.1283
45136,ILSVRC2012_val_00045137.JPEG,725,pitcher,794,shower_curtain,0.0383,0.4304
45141,ILSVRC2012_val_00045142.JPEG,587,hammer,696,paintbrush,0.012,0.0946
45142,ILSVRC2012_val_00045143.JPEG,791,shopping_cart,609,jeep,0.1189,0.1488
45143,ILSVRC2012_val_00045144.JPEG,706,patio,642,marimba,0.1259,0.3695
45144,ILSVRC2012_val_00045145.JPEG,237,miniature_pinscher,710,pencil_sharpener,0.0302,0.0476
45145,ILSVRC2012_val_00045146.JPEG,405,airship,920,traffic_light,0.0116,0.2029
45149,ILSVRC2012_val_00045150.JPEG,15,robin,12,house_finch,0.0411,0.4807
45150,ILSVRC2012_val_00045151.JPEG,208,Labrador_retriever,180,American_Staffordshire_terrier,0.0324,0.6727
45152,ILSVRC2012_val_00045153.JPEG,670,motor_scooter,652,military_uniform,0.0502,0.4165
45157,ILSVRC2012_val_00045158.JPEG,880,unicycle,665,moped,0.2511,0.3192
45158,ILSVRC2012_val_00045159.JPEG,672,mountain_tent,537,dogsled,0.0037,0.3776
45161,ILSVRC2012_val_00045162.JPEG,740,power_drill,477,carpenter's_kit,0.0413,0.1316
45162,ILSVRC2012_val_00045163.JPEG,830,stretcher,981,ballplayer,0.0003,0.8939
45163,ILSVRC2012_val_00045164.JPEG,377,marmoset,335,fox_squirrel,0.0672,0.2735
45166,ILSVRC2012_val_00045167.JPEG,650,microphone,767,rubber_eraser,0.0588,0.2293
45167,ILSVRC2012_val_00045168.JPEG,811,space_heater,760,refrigerator,0.0007,0.2806
45168,ILSVRC2012_val_00045169.JPEG,478,carton,519,crate,0.0757,0.2065
45171,ILSVRC2012_val_00045172.JPEG,10,brambling,15,robin,0.0562,0.9009
45175,ILSVRC2012_val_00045176.JPEG,963,pizza,486,cello,0.0,0.1202
45179,ILSVRC2012_val_00045180.JPEG,387,lesser_panda,377,marmoset,0.0082,0.1995
45180,ILSVRC2012_val_00045181.JPEG,741,prayer_rug,721,pillow,0.0018,0.2688
45181,ILSVRC2012_val_00045182.JPEG,670,motor_scooter,751,racer,0.0741,0.5088
45185,ILSVRC2012_val_00045186.JPEG,463,bucket,738,pot,0.2881,0.3102
45188,ILSVRC2012_val_00045189.JPEG,295,American_black_bear,294,brown_bear,0.1352,0.8156
45189,ILSVRC2012_val_00045190.JPEG,652,military_uniform,703,park_bench,0.0107,0.0561
45191,ILSVRC2012_val_00045192.JPEG,112,conch,960,chocolate_sauce,0.0023,0.1259
45192,ILSVRC2012_val_00045193.JPEG,361,skunk,589,hand_blower,0.0002,0.2433
45193,ILSVRC2012_val_00045194.JPEG,860,tobacco_shop,771,safe,0.0148,0.1016
45196,ILSVRC2012_val_00045197.JPEG,499,cleaver,709,pencil_box,0.0024,0.1476
45202,ILSVRC2012_val_00045203.JPEG,449,boathouse,421,bannister,0.0179,0.6011
45204,ILSVRC2012_val_00045205.JPEG,727,planetarium,854,theater_curtain,0.0645,0.184
45206,ILSVRC2012_val_00045207.JPEG,211,vizsla,178,Weimaraner,0.0722,0.1567
45208,ILSVRC2012_val_00045209.JPEG,590,hand-held_computer,878,typewriter_keyboard,0.2396,0.2428
45209,ILSVRC2012_val_00045210.JPEG,817,sports_car,468,cab,0.1542,0.4082
45215,ILSVRC2012_val_00045216.JPEG,990,buckeye,502,clog,0.0792,0.3351
45216,ILSVRC2012_val_00045217.JPEG,211,vizsla,149,dugong,0.0176,0.5196
45217,ILSVRC2012_val_00045218.JPEG,733,pole,144,pelican,0.001,0.4126
45218,ILSVRC2012_val_00045219.JPEG,801,snorkel,33,loggerhead,0.0,0.9712
45220,ILSVRC2012_val_00045221.JPEG,735,poncho,808,sombrero,0.0036,0.6257
45224,ILSVRC2012_val_00045225.JPEG,864,tow_truck,920,traffic_light,0.0969,0.123
45226,ILSVRC2012_val_00045227.JPEG,309,bee,303,long-horned_beetle,0.1741,0.6565
45227,ILSVRC2012_val_00045228.JPEG,994,stinkhorn,996,hen-of-the-woods,0.001,0.6985
45231,ILSVRC2012_val_00045232.JPEG,681,notebook,416,balance_beam,0.002,0.2194
45233,ILSVRC2012_val_00045234.JPEG,85,quail,86,partridge,0.1036,0.4883
45234,ILSVRC2012_val_00045235.JPEG,660,mobile_home,565,freight_car,0.1564,0.7201
45235,ILSVRC2012_val_00045236.JPEG,792,shovel,840,swab,0.0018,0.6213
45236,ILSVRC2012_val_00045237.JPEG,865,toyshop,850,teddy,0.0668,0.0801
45237,ILSVRC2012_val_00045238.JPEG,180,American_Staffordshire_terrier,172,whippet,0.0059,0.2328
45238,ILSVRC2012_val_00045239.JPEG,281,tabby,291,lion,0.0726,0.1069
45244,ILSVRC2012_val_00045245.JPEG,104,wallaby,330,wood_rabbit,0.2256,0.3697
45245,ILSVRC2012_val_00045246.JPEG,729,plate_rack,495,china_cabinet,0.3568,0.4182
45247,ILSVRC2012_val_00045248.JPEG,228,komondor,181,Bedlington_terrier,0.1242,0.2865
45251,ILSVRC2012_val_00045252.JPEG,417,balloon,975,lakeside,0.0023,0.1503
45252,ILSVRC2012_val_00045253.JPEG,208,Labrador_retriever,165,black-and-tan_coonhound,0.0345,0.2681
45253,ILSVRC2012_val_00045254.JPEG,648,medicine_chest,886,vending_machine,0.0168,0.9296
45254,ILSVRC2012_val_00045255.JPEG,776,sax,819,stage,0.0595,0.3731
45255,ILSVRC2012_val_00045256.JPEG,57,garter_snake,62,rock_python,0.0221,0.1812
45259,ILSVRC2012_val_00045260.JPEG,421,bannister,716,picket_fence,0.0807,0.3732
45260,ILSVRC2012_val_00045261.JPEG,232,Border_collie,239,Bernese_mountain_dog,0.1917,0.271
45265,ILSVRC2012_val_00045266.JPEG,999,toilet_tissue,725,pitcher,0.0315,0.1108
45271,ILSVRC2012_val_00045272.JPEG,633,loupe,742,printer,0.0002,0.1656
45272,ILSVRC2012_val_00045273.JPEG,906,Windsor_tie,824,stole,0.0027,0.093
45273,ILSVRC2012_val_00045274.JPEG,784,screwdriver,999,toilet_tissue,0.0147,0.4062
45279,ILSVRC2012_val_00045280.JPEG,188,wire-haired_fox_terrier,266,miniature_poodle,0.0601,0.3546
45280,ILSVRC2012_val_00045281.JPEG,98,red-breasted_merganser,142,dowitcher,0.0024,0.1696
45281,ILSVRC2012_val_00045282.JPEG,722,ping-pong_ball,950,orange,0.019,0.6004
45282,ILSVRC2012_val_00045283.JPEG,590,hand-held_computer,527,desktop_computer,0.0,0.2893
45283,ILSVRC2012_val_00045284.JPEG,998,ear,943,cucumber,0.0639,0.4996
45286,ILSVRC2012_val_00045287.JPEG,461,breastplate,524,cuirass,0.0489,0.5073
45287,ILSVRC2012_val_00045288.JPEG,846,table_lamp,725,pitcher,0.0657,0.1551
45288,ILSVRC2012_val_00045289.JPEG,338,guinea_pig,361,skunk,0.0215,0.105
45290,ILSVRC2012_val_00045291.JPEG,248,Eskimo_dog,249,malamute,0.1121,0.1609
45291,ILSVRC2012_val_00045292.JPEG,267,standard_poodle,369,siamang,0.0089,0.6246
45292,ILSVRC2012_val_00045293.JPEG,449,boathouse,835,sundial,0.1979,0.1985
45297,ILSVRC2012_val_00045298.JPEG,613,joystick,508,computer_keyboard,0.0909,0.4868
45298,ILSVRC2012_val_00045299.JPEG,383,Madagascar_cat,380,titi,0.007,0.0961
45299,ILSVRC2012_val_00045300.JPEG,143,oystercatcher,428,barrow,0.0557,0.1319
45300,ILSVRC2012_val_00045301.JPEG,496,Christmas_stocking,529,diaper,0.0021,0.6691
45306,ILSVRC2012_val_00045307.JPEG,109,brain_coral,390,eel,0.0323,0.4078
45307,ILSVRC2012_val_00045308.JPEG,521,Crock_Pot,648,medicine_chest,0.0087,0.3625
45309,ILSVRC2012_val_00045310.JPEG,77,wolf_spider,122,American_lobster,0.1643,0.5458
45310,ILSVRC2012_val_00045311.JPEG,618,ladle,907,wine_bottle,0.0015,0.169
45312,ILSVRC2012_val_00045313.JPEG,114,slug,967,espresso,0.0034,0.5978
45313,ILSVRC2012_val_00045314.JPEG,512,corkscrew,710,pencil_sharpener,0.0536,0.2033
45314,ILSVRC2012_val_00045315.JPEG,672,mountain_tent,905,window_shade,0.0003,0.5244
45315,ILSVRC2012_val_00045316.JPEG,461,breastplate,577,gong,0.0353,0.142
45316,ILSVRC2012_val_00045317.JPEG,893,wallet,464,buckle,0.0055,0.0777
45318,ILSVRC2012_val_00045319.JPEG,658,mitten,452,bonnet,0.2063,0.291
45319,ILSVRC2012_val_00045320.JPEG,942,butternut_squash,962,meat_loaf,0.0177,0.16
45320,ILSVRC2012_val_00045321.JPEG,368,gibbon,378,capuchin,0.0327,0.2569
45323,ILSVRC2012_val_00045324.JPEG,925,consomme,809,soup_bowl,0.0036,0.6508
45324,ILSVRC2012_val_00045325.JPEG,608,jean,879,umbrella,0.0048,0.1077
45326,ILSVRC2012_val_00045327.JPEG,698,palace,873,triumphal_arch,0.0891,0.6826
45327,ILSVRC2012_val_00045328.JPEG,560,football_helmet,464,buckle,0.0189,0.1283
45328,ILSVRC2012_val_00045329.JPEG,467,butcher_shop,482,cassette_player,0.002,0.1623
45330,ILSVRC2012_val_00045331.JPEG,745,projector,485,CD_player,0.0483,0.1524
45331,ILSVRC2012_val_00045332.JPEG,742,printer,713,photocopier,0.031,0.9685
45332,ILSVRC2012_val_00045333.JPEG,429,baseball,981,ballplayer,0.0226,0.2221
45333,ILSVRC2012_val_00045334.JPEG,695,padlock,488,chain,0.0048,0.2534
45335,ILSVRC2012_val_00045336.JPEG,718,pier,540,drilling_platform,0.0742,0.5737
45336,ILSVRC2012_val_00045337.JPEG,578,gown,452,bonnet,0.0021,0.1303
45339,ILSVRC2012_val_00045340.JPEG,263,Pembroke,431,bassinet,0.021,0.6124
45346,ILSVRC2012_val_00045347.JPEG,284,Siamese_cat,359,black-footed_ferret,0.0081,0.7488
45347,ILSVRC2012_val_00045348.JPEG,423,barber_chair,399,abaya,0.0023,0.1265
45348,ILSVRC2012_val_00045349.JPEG,55,green_snake,64,green_mamba,0.0981,0.8202
45350,ILSVRC2012_val_00045351.JPEG,477,carpenter's_kit,418,ballpoint,0.0018,0.1034
45357,ILSVRC2012_val_00045358.JPEG,151,Chihuahua,171,Italian_greyhound,0.054,0.1176
45359,ILSVRC2012_val_00045360.JPEG,711,perfume,556,fire_screen,0.001,0.279
45360,ILSVRC2012_val_00045361.JPEG,101,tusker,395,gar,0.2532,0.3575
45363,ILSVRC2012_val_00045364.JPEG,524,cuirass,420,banjo,0.0616,0.2271
45365,ILSVRC2012_val_00045366.JPEG,676,muzzle,269,timber_wolf,0.0102,0.291
45368,ILSVRC2012_val_00045369.JPEG,290,jaguar,366,gorilla,0.0465,0.2437
45372,ILSVRC2012_val_00045373.JPEG,699,panpipe,858,tile_roof,0.0003,0.1202
45374,ILSVRC2012_val_00045375.JPEG,692,packet,917,comic_book,0.1736,0.2574
45375,ILSVRC2012_val_00045376.JPEG,70,harvestman,313,walking_stick,0.0569,0.0732
45378,ILSVRC2012_val_00045379.JPEG,358,polecat,359,black-footed_ferret,0.0072,0.5898
45379,ILSVRC2012_val_00045380.JPEG,868,tray,752,racket,0.0311,0.2148
45382,ILSVRC2012_val_00045383.JPEG,921,book_jacket,919,street_sign,0.0249,0.0831
45383,ILSVRC2012_val_00045384.JPEG,779,school_bus,874,trolleybus,0.0006,0.3515
45386,ILSVRC2012_val_00045387.JPEG,370,guenon,381,spider_monkey,0.2582,0.6409
45393,ILSVRC2012_val_00045394.JPEG,785,seat_belt,445,bikini,0.0191,0.3798
45394,ILSVRC2012_val_00045395.JPEG,587,hammer,830,stretcher,0.0007,0.1516
45395,ILSVRC2012_val_00045396.JPEG,737,pop_bottle,509,confectionery,0.1179,0.3362
45396,ILSVRC2012_val_00045397.JPEG,416,balance_beam,644,matchstick,0.0436,0.0815
45398,ILSVRC2012_val_00045399.JPEG,452,bonnet,697,pajama,0.0273,0.1341
45399,ILSVRC2012_val_00045400.JPEG,444,bicycle-built-for-two,703,park_bench,0.0005,0.8988
45404,ILSVRC2012_val_00045405.JPEG,395,gar,103,platypus,0.0012,0.23
45408,ILSVRC2012_val_00045409.JPEG,339,sorrel,187,Yorkshire_terrier,0.0001,0.242
45409,ILSVRC2012_val_00045410.JPEG,764,rifle,491,chain_saw,0.0068,0.034
45412,ILSVRC2012_val_00045413.JPEG,370,guenon,377,marmoset,0.0349,0.4535
45413,ILSVRC2012_val_00045414.JPEG,926,hot_pot,618,ladle,0.0659,0.2249
45416,ILSVRC2012_val_00045417.JPEG,971,bubble,643,mask,0.0421,0.0861
45423,ILSVRC2012_val_00045424.JPEG,400,academic_gown,457,bow_tie,0.0005,0.1155
45424,ILSVRC2012_val_00045425.JPEG,954,banana,561,forklift,0.0088,0.2769
45427,ILSVRC2012_val_00045428.JPEG,458,brass,845,syringe,0.0472,0.3561
45430,ILSVRC2012_val_00045431.JPEG,374,langur,297,sloth_bear,0.0009,0.4598
45431,ILSVRC2012_val_00045432.JPEG,690,oxcart,346,water_buffalo,0.1379,0.758
45433,ILSVRC2012_val_00045434.JPEG,811,space_heater,790,shopping_basket,0.0978,0.2034
45434,ILSVRC2012_val_00045435.JPEG,150,sea_lion,295,American_black_bear,0.0082,0.2838
45436,ILSVRC2012_val_00045437.JPEG,580,greenhouse,799,sliding_door,0.0706,0.1654
45439,ILSVRC2012_val_00045440.JPEG,225,malinois,271,red_wolf,0.0553,0.2732
45443,ILSVRC2012_val_00045444.JPEG,381,spider_monkey,378,capuchin,0.0425,0.5575
45445,ILSVRC2012_val_00045446.JPEG,234,Rottweiler,236,Doberman,0.1816,0.6392
45447,ILSVRC2012_val_00045448.JPEG,552,feather_boa,219,cocker_spaniel,0.0137,0.6462
45451,ILSVRC2012_val_00045452.JPEG,542,drumstick,623,letter_opener,0.0967,0.4568
45453,ILSVRC2012_val_00045454.JPEG,232,Border_collie,157,papillon,0.1685,0.2056
45458,ILSVRC2012_val_00045459.JPEG,341,hog,344,hippopotamus,0.273,0.4241
45459,ILSVRC2012_val_00045460.JPEG,822,steel_drum,838,sunscreen,0.0,0.301
45460,ILSVRC2012_val_00045461.JPEG,600,hook,846,table_lamp,0.0392,0.2981
45464,ILSVRC2012_val_00045465.JPEG,277,red_fox,278,kit_fox,0.0299,0.3751
45465,ILSVRC2012_val_00045466.JPEG,537,dogsled,249,malamute,0.0601,0.4337
45468,ILSVRC2012_val_00045469.JPEG,166,Walker_hound,172,whippet,0.0238,0.378
45470,ILSVRC2012_val_00045471.JPEG,623,letter_opener,769,rule,0.1448,0.5379
45471,ILSVRC2012_val_00045472.JPEG,970,alp,980,volcano,0.2645,0.4255
45472,ILSVRC2012_val_00045473.JPEG,508,computer_keyboard,538,dome,0.0796,0.3023
45473,ILSVRC2012_val_00045474.JPEG,478,carton,529,diaper,0.0023,0.0888
45484,ILSVRC2012_val_00045485.JPEG,267,standard_poodle,202,soft-coated_wheaten_terrier,0.0778,0.2512
45489,ILSVRC2012_val_00045490.JPEG,675,moving_van,555,fire_engine,0.0027,0.3457
45491,ILSVRC2012_val_00045492.JPEG,656,minivan,717,pickup,0.0153,0.4899
45492,ILSVRC2012_val_00045493.JPEG,181,Bedlington_terrier,175,otterhound,0.0001,0.2118
45495,ILSVRC2012_val_00045496.JPEG,772,safety_pin,777,scabbard,0.0091,0.086
45496,ILSVRC2012_val_00045497.JPEG,481,cassette,767,rubber_eraser,0.0172,0.186
45497,ILSVRC2012_val_00045498.JPEG,997,bolete,61,boa_constrictor,0.0639,0.1911
45499,ILSVRC2012_val_00045500.JPEG,674,mousetrap,774,sandal,0.0005,0.3612
45502,ILSVRC2012_val_00045503.JPEG,86,partridge,82,ruffed_grouse,0.3347,0.6564
45503,ILSVRC2012_val_00045504.JPEG,424,barbershop,779,school_bus,0.0528,0.0933
45504,ILSVRC2012_val_00045505.JPEG,100,black_swan,144,pelican,0.0001,0.0581
45506,ILSVRC2012_val_00045507.JPEG,338,guinea_pig,332,Angora,0.0214,0.5672
45510,ILSVRC2012_val_00045511.JPEG,563,fountain_pen,737,pop_bottle,0.0139,0.2844
45511,ILSVRC2012_val_00045512.JPEG,117,chambered_nautilus,619,lampshade,0.2459,0.3233
45514,ILSVRC2012_val_00045515.JPEG,457,bow_tie,523,crutch,0.0034,0.0901
45518,ILSVRC2012_val_00045519.JPEG,804,soap_dispenser,865,toyshop,0.0127,0.2025
45521,ILSVRC2012_val_00045522.JPEG,554,fireboat,970,alp,0.0046,0.1392
45522,ILSVRC2012_val_00045523.JPEG,931,bagel,933,cheeseburger,0.2354,0.7206
45532,ILSVRC2012_val_00045533.JPEG,223,schipperke,227,kelpie,0.223,0.5023
45534,ILSVRC2012_val_00045535.JPEG,818,spotlight,766,rotisserie,0.0033,0.7831
45536,ILSVRC2012_val_00045537.JPEG,232,Border_collie,231,collie,0.4664,0.5231
45538,ILSVRC2012_val_00045539.JPEG,673,mouse,676,muzzle,0.0053,0.2021
45540,ILSVRC2012_val_00045541.JPEG,698,palace,718,pier,0.1173,0.5529
45541,ILSVRC2012_val_00045542.JPEG,308,fly,310,ant,0.0902,0.2355
45542,ILSVRC2012_val_00045543.JPEG,144,pelican,634,lumbermill,0.1186,0.3984
45543,ILSVRC2012_val_00045544.JPEG,211,vizsla,184,Irish_terrier,0.1721,0.3509
45547,ILSVRC2012_val_00045548.JPEG,234,Rottweiler,164,bluetick,0.0069,0.1712
45551,ILSVRC2012_val_00045552.JPEG,590,hand-held_computer,446,binder,0.069,0.1891
45552,ILSVRC2012_val_00045553.JPEG,29,axolotl,633,loupe,0.0,0.4365
45557,ILSVRC2012_val_00045558.JPEG,882,vacuum,621,lawn_mower,0.1599,0.1953
45561,ILSVRC2012_val_00045562.JPEG,681,notebook,446,binder,0.178,0.3023
45568,ILSVRC2012_val_00045569.JPEG,316,cicada,944,artichoke,0.0504,0.2245
45569,ILSVRC2012_val_00045570.JPEG,524,cuirass,461,breastplate,0.1004,0.5108
45571,ILSVRC2012_val_00045572.JPEG,724,pirate,510,container_ship,0.1025,0.3296
45573,ILSVRC2012_val_00045574.JPEG,871,trimaran,807,solar_dish,0.0012,0.3075
45574,ILSVRC2012_val_00045575.JPEG,127,white_stork,21,kite,0.0717,0.6098
45576,ILSVRC2012_val_00045577.JPEG,756,rain_barrel,427,barrel,0.4786,0.49
45582,ILSVRC2012_val_00045583.JPEG,398,abacus,642,marimba,0.2973,0.6523
45585,ILSVRC2012_val_00045586.JPEG,795,ski,746,puck,0.3992,0.5843
45587,ILSVRC2012_val_00045588.JPEG,905,window_shade,904,window_screen,0.0286,0.483
45589,ILSVRC2012_val_00045590.JPEG,631,lotion,838,sunscreen,0.0888,0.5306
45593,ILSVRC2012_val_00045594.JPEG,64,green_mamba,46,green_lizard,0.072,0.3132
45596,ILSVRC2012_val_00045597.JPEG,727,planetarium,958,hay,0.0099,0.2506
45597,ILSVRC2012_val_00045598.JPEG,257,Great_Pyrenees,216,clumber,0.0075,0.2231
45599,ILSVRC2012_val_00045600.JPEG,378,capuchin,205,flat-coated_retriever,0.0299,0.3585
45601,ILSVRC2012_val_00045602.JPEG,358,polecat,359,black-footed_ferret,0.1955,0.2966
45613,ILSVRC2012_val_00045614.JPEG,182,Border_terrier,262,Brabancon_griffon,0.0667,0.3314
45614,ILSVRC2012_val_00045615.JPEG,647,measuring_cup,476,carousel,0.0019,0.5909
45615,ILSVRC2012_val_00045616.JPEG,648,medicine_chest,896,washbasin,0.095,0.1506
45617,ILSVRC2012_val_00045618.JPEG,240,Appenzeller,241,EntleBucher,0.1525,0.6738
45620,ILSVRC2012_val_00045621.JPEG,523,crutch,765,rocking_chair,0.0117,0.0674
45621,ILSVRC2012_val_00045622.JPEG,804,soap_dispenser,412,ashcan,0.0096,0.1928
45623,ILSVRC2012_val_00045624.JPEG,390,eel,397,puffer,0.0268,0.5779
45626,ILSVRC2012_val_00045627.JPEG,681,notebook,742,printer,0.0187,0.2525
45627,ILSVRC2012_val_00045628.JPEG,267,standard_poodle,256,Newfoundland,0.0087,0.5565
45630,ILSVRC2012_val_00045631.JPEG,615,knee_pad,447,binoculars,0.0638,0.6704
45633,ILSVRC2012_val_00045634.JPEG,201,silky_terrier,191,Airedale,0.0287,0.5555
45637,ILSVRC2012_val_00045638.JPEG,60,night_snake,81,ptarmigan,0.0109,0.2209
45639,ILSVRC2012_val_00045640.JPEG,387,lesser_panda,953,pineapple,0.1269,0.2698
45640,ILSVRC2012_val_00045641.JPEG,708,pedestal,873,triumphal_arch,0.1134,0.8145
45641,ILSVRC2012_val_00045642.JPEG,623,letter_opener,767,rubber_eraser,0.0043,0.3855
45643,ILSVRC2012_val_00045644.JPEG,898,water_bottle,643,mask,0.0006,0.123
45644,ILSVRC2012_val_00045645.JPEG,848,tape_player,742,printer,0.0946,0.2828
45645,ILSVRC2012_val_00045646.JPEG,363,armadillo,362,badger,0.0027,0.1009
45646,ILSVRC2012_val_00045647.JPEG,381,spider_monkey,377,marmoset,0.099,0.342
45647,ILSVRC2012_val_00045648.JPEG,815,spider_web,74,garden_spider,0.0128,0.4458
45650,ILSVRC2012_val_00045651.JPEG,769,rule,582,grocery_store,0.0012,0.0667
45661,ILSVRC2012_val_00045662.JPEG,383,Madagascar_cat,384,indri,0.2955,0.7042
45662,ILSVRC2012_val_00045663.JPEG,686,oil_filter,720,pill_bottle,0.3247,0.4594
45664,ILSVRC2012_val_00045665.JPEG,197,giant_schnauzer,183,Kerry_blue_terrier,0.1707,0.2899
45665,ILSVRC2012_val_00045666.JPEG,880,unicycle,489,chainlink_fence,0.0005,0.0857
45666,ILSVRC2012_val_00045667.JPEG,543,dumbbell,622,lens_cap,0.0946,0.495
45668,ILSVRC2012_val_00045669.JPEG,40,American_chameleon,46,green_lizard,0.2931,0.3137
45669,ILSVRC2012_val_00045670.JPEG,953,pineapple,938,cauliflower,0.0034,0.6092
45672,ILSVRC2012_val_00045673.JPEG,310,ant,124,crayfish,0.1683,0.2748
45674,ILSVRC2012_val_00045675.JPEG,505,coffeepot,725,pitcher,0.0528,0.8755
45675,ILSVRC2012_val_00045676.JPEG,174,Norwegian_elkhound,365,orangutan,0.0387,0.6857
45676,ILSVRC2012_val_00045677.JPEG,663,monastery,839,suspension_bridge,0.0759,0.1889
45677,ILSVRC2012_val_00045678.JPEG,433,bathing_cap,879,umbrella,0.0027,0.0802
45678,ILSVRC2012_val_00045679.JPEG,679,necklace,910,wooden_spoon,0.0183,0.1444
45680,ILSVRC2012_val_00045681.JPEG,901,whiskey_jug,504,coffee_mug,0.0456,0.8691
45681,ILSVRC2012_val_00045682.JPEG,546,electric_guitar,982,groom,0.0019,0.4525
45685,ILSVRC2012_val_00045686.JPEG,418,ballpoint,623,letter_opener,0.2654,0.2788
45687,ILSVRC2012_val_00045688.JPEG,529,diaper,217,English_springer,0.0513,0.2434
45689,ILSVRC2012_val_00045690.JPEG,21,kite,138,bustard,0.0007,0.4418
45695,ILSVRC2012_val_00045696.JPEG,328,sea_urchin,108,sea_anemone,0.3868,0.4061
45700,ILSVRC2012_val_00045701.JPEG,220,Sussex_spaniel,207,golden_retriever,0.0055,0.9267
45703,ILSVRC2012_val_00045704.JPEG,943,cucumber,939,zucchini,0.2167,0.4327
45705,ILSVRC2012_val_00045706.JPEG,643,mask,796,ski_mask,0.0316,0.0886
45707,ILSVRC2012_val_00045708.JPEG,172,whippet,254,pug,0.2201,0.3149
45709,ILSVRC2012_val_00045710.JPEG,519,crate,478,carton,0.0019,0.6017
45711,ILSVRC2012_val_00045712.JPEG,534,dishwasher,728,plastic_bag,0.0014,0.0824
45713,ILSVRC2012_val_00045714.JPEG,883,vase,887,vestment,0.057,0.3259
45715,ILSVRC2012_val_00045716.JPEG,875,trombone,76,tarantula,0.0047,0.1254
45719,ILSVRC2012_val_00045720.JPEG,226,briard,192,cairn,0.0568,0.5763
45720,ILSVRC2012_val_00045721.JPEG,190,Sealyham_terrier,203,West_Highland_white_terrier,0.1644,0.7853
45723,ILSVRC2012_val_00045724.JPEG,317,leafhopper,40,American_chameleon,0.0168,0.1076
45725,ILSVRC2012_val_00045726.JPEG,37,box_turtle,35,mud_turtle,0.0553,0.8297
45726,ILSVRC2012_val_00045727.JPEG,637,mailbox,827,stove,0.0474,0.3871
45731,ILSVRC2012_val_00045732.JPEG,692,packet,921,book_jacket,0.0149,0.8729
45736,ILSVRC2012_val_00045737.JPEG,643,mask,178,Weimaraner,0.1126,0.254
45738,ILSVRC2012_val_00045739.JPEG,205,flat-coated_retriever,223,schipperke,0.0017,0.1109
45739,ILSVRC2012_val_00045740.JPEG,772,safety_pin,313,walking_stick,0.0619,0.3044
45740,ILSVRC2012_val_00045741.JPEG,200,Tibetan_terrier,189,Lakeland_terrier,0.1202,0.3064
45748,ILSVRC2012_val_00045749.JPEG,696,paintbrush,410,apiary,0.0006,0.8022
45749,ILSVRC2012_val_00045750.JPEG,813,spatula,960,chocolate_sauce,0.0124,0.3302
45752,ILSVRC2012_val_00045753.JPEG,219,cocker_spaniel,220,Sussex_spaniel,0.2021,0.3461
45753,ILSVRC2012_val_00045754.JPEG,464,buckle,777,scabbard,0.0252,0.1882
45755,ILSVRC2012_val_00045756.JPEG,419,Band_Aid,529,diaper,0.1184,0.1962
45757,ILSVRC2012_val_00045758.JPEG,342,wild_boar,372,baboon,0.0249,0.3705
45761,ILSVRC2012_val_00045762.JPEG,824,stole,735,poncho,0.0082,0.6081
